gbifID,identifier,modified,basisOfRecord,occurrenceID,catalogNumber,recordNumber,recordedBy,eventDate,year,month,day,countryCode,stateProvince,county,locality,verbatimElevation,decimalLatitude,decimalLongitude,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,scientificName,kingdom,phylum,class,order,family,genus,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,taxonomicStatus,publishingCountry,lastInterpreted,elevation,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,lastCrawled,repatriated,iucnRedListCategory
2575836689,cd5156f9-0c3e-11ea-8c78-005056be20a7,2022-06-07T14:31:14Z,PRESERVED_SPECIMEN,cd5156f9-0c3e-11ea-8c78-005056be20a7,ZT-00174984,s.n.,Philippe Farquet,1926-08-30T23:00:00Z,1926,8,31,CH,Valais,Vérossaz (VS),Entre Verossaz et les Giettes,1000m,46.218929,6.975739,POINT(6.961111111111111 46.22638888888889),,,,Teucrium scorodonia L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,Teucrium,,scorodonia,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.920Z,935,StillImage,true,false,2926901,2926901,6,7707728,220,408,2497,2926895,2926901,Teucrium scorodonia,Teucrium scorodonia L.,Teucrium scorodonia L.,2022-11-02T08:01:34.425Z,false,NE
3383339326,cd72975d-3ace-11eb-969b-005056be20a7,2022-09-05T13:29:21Z,PRESERVED_SPECIMEN,cd72975d-3ace-11eb-969b-005056be20a7,ZT-00205349,s.n.,Karl (Bernhard) Lehmann,1877-07-31T23:06:32Z,1877,8,1,CH,Valais,Leukerbad (VS),"Leukerbad, Wiesen",,46.377323,7.628202,"POLYGON((7.6282024383544895 46.38877068106845,7.63144002355187 46.388550733416,7.6345531901657715 46.387899337724406,7.637422300949109 46.38684151195872,7.639937097583494 46.38541788561099,7.642000937844581 46.38368314170512,7.643534509508552 46.38170391933812,7.644478878276396 46.37955625675633,7.644797752585974 46.3773226726218,7.644478878276396 46.375088997120685,7.643534509508552 46.37294107434869,7.642000937844581 46.370961462579544,7.639937097583494 46.36922625934258,7.637422300949109 46.36780217366373,7.6345531901657715 46.3667439584959,7.63144002355187 46.366092302614135,7.6282024383544895 46.365872263595065,7.624964853157111 46.366092302614135,7.621851686543209 46.3667439584959,7.618982575759871 46.36780217366373,7.616467779125486 46.36922625934258,7.6144039388644 46.370961462579544,7.612870367200429 46.37294107434869,7.611925998432584 46.375088997120685,7.611607124123006 46.3773226726218,7.611925998432584 46.37955625675633,7.612870367200429 46.38170391933812,7.6144039388644 46.38368314170512,7.616467779125486 46.38541788561099,7.618982575759871 46.38684151195872,7.621851686543209 46.387899337724406,7.624964853157111 46.388550733416,7.6282024383544895 46.38877068106845))",,,,Geranium phaeum L.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium,,phaeum,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.921Z,1386,StillImage,true,false,2891390,2891390,6,7707728,220,624,4676,2889949,2891390,Geranium phaeum,Geranium phaeum L.,Geranium phaeum L.,2022-11-02T08:01:34.425Z,false,NE
2575836690,cd9d5766-498b-11ea-9293-005056be20a7,2021-12-27T13:38:00Z,PRESERVED_SPECIMEN,cd9d5766-498b-11ea-9293-005056be20a7,ZT-00189261,s.n.,Ernst Furrer,1915-07-04T23:00:00Z,1915,7,5,CH,Valais,Sion (VS),bei Sion,,46.241667,7.363333,POINT(7.363333333333333 46.24166666666667),,,,Linaria angustissima (Loisel.) Borbás,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria,,angustissima,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.921Z,597,StillImage,true,false,5415014,5415014,6,7707728,220,408,2420,3172168,5415014,Linaria angustissima,Linaria angustissima (Loisel.) Borbás,Linaria angustissima (Loisel.) Borbás,2022-11-02T08:01:34.425Z,false,NE
2575836691,cde7963c-151e-11ea-8c78-005056be20a7,2021-12-12T20:59:56Z,PRESERVED_SPECIMEN,cde7963c-151e-11ea-8c78-005056be20a7,ZT-00177080,s.n.,Henry Guyot,1915-06-30T23:00:00Z,1915,7,1,CH,Valais,Bourg-Saint-Pierre (VS),"Valsorey, glarien aux chalet d'Amont",2250m,45.930278,7.248333,POINT(7.248333333333333 45.93),,,,Achillea erba-rotta subsp. moschata (Wulfen) I.Richardson,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea,,erba-rotta,moschata,,SUBSPECIES,ACCEPTED,CH,2022-11-02T08:10:16.924Z,2251,StillImage,true,false,7574220,7574220,6,7707728,220,414,3065,3119995,9536147,Achillea erba-rotta,Achillea erba-rotta subsp. moschata (Wulfen) I.Richardson,Achillea erba-rotta subsp. moschata (Wulfen) I.Richardson,2022-11-02T08:01:34.425Z,false,
2575836692,cdf9e10a-570d-11ea-9293-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,cdf9e10a-570d-11ea-9293-005056be20a7,Z-000196558,s.n.,Fritz Rohrer,1907-04-08T23:00:00Z,1907,4,9,CH,Valais,Sion (VS),"Sion, Mont d'Orge",,46.230556,7.338056,POINT(7.338055555555555 46.230555555555554),,,,Valerianella carinata Loisel.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valerianella,Valerianella,,carinata,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.925Z,680,StillImage;StillImage,true,false,2888769,2888769,6,7707728,220,946,6710,2888767,2888769,Valerianella carinata,Valerianella carinata Loisel.,Valerianella carinata Loisel.,2022-11-02T08:01:34.425Z,false,NE
2575836693,cdfbc478-33ba-11ea-8c78-005056be20a7,2022-07-01T20:47:42Z,PRESERVED_SPECIMEN,cdfbc478-33ba-11ea-8c78-005056be20a7,Z-000188356,s.n.,Hans Ulrich Stauffer,1952-06-14T23:00:00Z,1952,6,15,CH,Valais,Zermatt (VS),"Rifelalp, beim Hotel",2250m,46.001667,7.752222,POINT(7.752222222222223 46.001666666666665),,,,Androsace obtusifolia All.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,,obtusifolia,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.925Z,2261,StillImage,true,false,4005658,4005658,6,7707728,220,1353,6674,3169318,4005658,Androsace obtusifolia,Androsace obtusifolia All.,Androsace obtusifolia All.,2022-11-02T08:01:34.425Z,false,NE
2575836694,ce294e15-1681-11ea-8c78-005056be20a7,2022-01-29T17:40:06Z,PRESERVED_SPECIMEN,ce294e15-1681-11ea-8c78-005056be20a7,Z-000182109,s.n.,J.Gottlieb Christen-Biel,1881-06-30T23:06:32Z,1881,7,1,CH,Valais,Leytron (VS),Umgebung von Zermatt und Grand Muveran [= 2 Fundorte],,46.236944,7.126389,POINT(7.126388888888888 46.23722222222222),,,,Artemisia umbelliformis Lam.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia,,umbelliformis,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.925Z,3024,StillImage,true,false,3120864,3120864,6,7707728,220,414,3065,3120641,3120864,Artemisia umbelliformis,Artemisia umbelliformis Lam.,Artemisia umbelliformis Lam.,2022-11-02T08:01:34.425Z,false,LC
2575836695,ce51ade3-57bd-11ea-9293-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,ce51ade3-57bd-11ea-9293-005056be20a7,Z-000196620,s.n.,Ferdinand Othon Wolf,1876-04-30T23:06:32Z,1876,5,1,CH,Valais,Sion (VS),"Sion, les gazons de Valère",500 m,46.233056,7.365833,POINT(7.365833333333333 46.23305555555556),,,,Veronica verna L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica,,verna,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.926Z,508,StillImage,true,false,3172116,3172116,6,7707728,220,408,2420,3172047,3172116,Veronica verna,Veronica verna L.,Veronica verna L.,2022-11-02T08:01:34.425Z,false,NE
2575836696,cea1187e-4f39-11ea-9293-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,cea1187e-4f39-11ea-9293-005056be20a7,ZT-00190155,s.n.,Otto Hirschmann,1953-07-14T23:00:00Z,1953,7,15,CH,Valais,Eggerberg (VS),"nördlich von Visp, zwischen Eggen und Finnen",,46.311944,7.895278,POINT(7.8952777 46.311944),,,,Phleum phleoides (L.) H.Karst.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phleum,Phleum,,phleoides,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.926Z,1303,StillImage,true,false,4139238,4139238,6,7707728,196,1369,3073,2706001,4139238,Phleum phleoides,Phleum phleoides (L.) H.Karst.,Phleum phleoides (L.) H.Karst.,2022-11-02T08:01:34.425Z,false,NE
2575836697,cea67788-33ba-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,cea67788-33ba-11ea-8c78-005056be20a7,Z-000188359,s.n.,Exkursion Bot. Museum Zürich,1941-07-19T22:00:00Z,1941,7,20,CH,Valais,Leukerbad (VS),"Gemmi, Lämmerngrat, Schneetälchen",2800m,46.407222,7.588086,POINT(7.588086111111111 46.407222222222224),,,,Androsace obtusifolia All.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,,obtusifolia,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.927Z,2665,StillImage,true,false,4005658,4005658,6,7707728,220,1353,6674,3169318,4005658,Androsace obtusifolia,Androsace obtusifolia All.,Androsace obtusifolia All.,2022-11-02T08:01:34.425Z,false,NE
2575836699,cecc0e6d-21b0-11ea-8c78-005056be20a7,2022-11-01T17:03:45Z,PRESERVED_SPECIMEN,cecc0e6d-21b0-11ea-8c78-005056be20a7,ZT-00182143,s.n.,Walo Koch,1931-05-24T23:00:00Z,1931,5,25,CH,Valais,Nendaz (VS),Dent de Nendaz,,46.156111,7.291389,POINT(7.2913888 46.156111),,,,Gentiana brachyphylla Vill.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,Gentiana,,brachyphylla,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.929Z,2460,StillImage,true,false,7270252,7270252,6,7707728,220,412,2503,3170037,7270252,Gentiana brachyphylla,Gentiana brachyphylla Vill.,Gentiana brachyphylla Vill.,2022-11-02T08:01:34.425Z,false,NE
2575836700,ced47834-3c62-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,ced47834-3c62-11ea-8c78-005056be20a7,Z-000190205,s.n.,Fritz Rohrer,1907-05-23T23:00:00Z,1907,5,24,CH,Valais,Salvan (VS),Salvan,,46.119444,7.021667,POINT(7.0216666666666665 46.11944444444445),,,,Saxifraga paniculata Mill.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,,paniculata,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.929Z,931,StillImage,true,false,3032837,3032837,6,7707728,220,7219248,2402,2987833,3032837,Saxifraga paniculata,Saxifraga paniculata Mill.,Saxifraga paniculata Mill.,2022-11-02T08:01:34.425Z,false,NE
2575836701,cee0be7b-10f2-11ea-8c78-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,cee0be7b-10f2-11ea-8c78-005056be20a7,Z-000180241,s.n.,Ferdinand Othon Wolf,1875-07-20T23:06:32Z,1875,7,21,CH,Valais,Liddes (VS),près du pont d'Allèves,,45.973889,7.208611,POINT(7.208611111111111 45.973888888888894),,,,Potentilla inclinata Vill.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla,,inclinata,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.929Z,1547,StillImage,true,false,5365888,5365888,6,7707728,220,691,5015,8079058,5365888,Potentilla inclinata,Potentilla inclinata Vill.,Potentilla inclinata Vill.,2022-11-02T08:01:34.425Z,false,NE
3383339343,cee46d06-3f78-11eb-969b-005056be20a7,2022-07-18T07:44:53Z,PRESERVED_SPECIMEN,cee46d06-3f78-11eb-969b-005056be20a7,ZT-00207018,s.n.,Otto Hirschmann,1956-07-30T23:00:00Z,1956,7,31,CH,Valais,Finhaut (VS),[Finhaut] Le Châtelard,1150 m,46.059722,6.956944,POINT(6.956944444444445 46.05972222222222),,,,Epipactis helleborine (L.) Crantz,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epipactis,Epipactis,,helleborine,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.930Z,1147,StillImage,true,false,8998684,8998684,6,7707728,196,1169,7689,8254469,8998684,Epipactis helleborine,Epipactis helleborine (L.) Crantz,Epipactis helleborine (L.) Crantz,2022-11-02T08:01:34.425Z,false,NE
2575836702,cee6f78b-1feb-11ea-8c78-005056be20a7,2022-06-18T18:43:22Z,PRESERVED_SPECIMEN,cee6f78b-1feb-11ea-8c78-005056be20a7,ZT-00181037,81/678,Matthias Baltisberger,1981-07-13T22:00:00Z,1981,7,14,CH,Valais,Obergoms (VS),"Goms, Oberwald, Wiese",,46.535555,8.347778,POINT(8.3477777 46.535555),,,,Eleocharis quinqueflora (Hartmann) O.Schwarz,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis,,quinqueflora,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.930Z,1402,StillImage,true,false,2717493,2717493,6,7707728,196,1369,7708,2716791,2717493,Eleocharis quinqueflora,Eleocharis quinqueflora (Hartmann) O.Schwarz,Eleocharis quinqueflora (Hartmann) O.Schwarz,2022-11-02T08:01:34.425Z,false,LC
3383339344,ceedc0c7-72b7-11eb-8209-005056be20a7,2022-03-13T11:53:12Z,PRESERVED_SPECIMEN,ceedc0c7-72b7-11eb-8209-005056be20a7,ZT-00225946,s.n.,Gérard Défago,1938-04-02T23:00:00Z,1938,4,3,CH,Valais,Monthey (VS),"Monthey-Massillon, Gorge de la Vièze, dans les rochers",,46.241389,6.9375,POINT(6.937458333333334 46.24138888888889),,,,Acer opalus Mill.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,,opalus,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.930Z,595,StillImage,true,false,7100278,7100278,6,7707728,220,933,6657,3189834,7100278,Acer opalus,Acer opalus Mill.,Acer opalus Mill.,2022-11-02T08:01:34.425Z,false,LC
2575836703,cef86097-3c62-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,cef86097-3c62-11ea-8c78-005056be20a7,Z-000190206,s.n.,Fritz Rohrer,1907-05-23T23:00:00Z,1907,5,24,CH,Valais,Vernayaz (VS),Vernayaz,,46.133889,7.038333,POINT(7.038333333333333 46.13388888888889),,,,Saxifraga paniculata Mill.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,,paniculata,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.930Z,452,StillImage,true,false,3032837,3032837,6,7707728,220,7219248,2402,2987833,3032837,Saxifraga paniculata,Saxifraga paniculata Mill.,Saxifraga paniculata Mill.,2022-11-02T08:01:34.425Z,false,NE
2575836705,cf299bd8-10f2-11ea-8c78-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,cf299bd8-10f2-11ea-8c78-005056be20a7,Z-000180244,s.n.,Ferdinand Othon Wolf,1882-07-07T23:06:32Z,1882,7,8,CH,Valais,Mont-Noble (VS),"unterhalb Nax, am Wege",1000m,46.222778,7.419444,POINT(7.419580555555556 46.22277777777778),,,,Potentilla inclinata Vill.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla,,inclinata,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.931Z,1002,StillImage,true,false,5365888,5365888,6,7707728,220,691,5015,8079058,5365888,Potentilla inclinata,Potentilla inclinata Vill.,Potentilla inclinata Vill.,2022-11-02T08:01:34.425Z,false,NE
2575836706,cf2c9f27-498b-11ea-9293-005056be20a7,2022-01-20T13:28:44Z,PRESERVED_SPECIMEN,cf2c9f27-498b-11ea-9293-005056be20a7,ZT-00189267,s.n.,Rosine Masson,1873-08-01T23:06:32Z,1873,8,2,CH,Valais,Saas-Grund (VS),Saas (= Saas-Grund),,46.121944,7.936111,POINT(7.936111111111112 46.121944444444445),,,,Linaria angustissima (Loisel.) Borbás,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria,,angustissima,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.931Z,1565,StillImage,true,false,5415014,5415014,6,7707728,220,408,2420,3172168,5415014,Linaria angustissima,Linaria angustissima (Loisel.) Borbás,Linaria angustissima (Loisel.) Borbás,2022-11-02T08:01:34.425Z,false,NE
2575836707,cf6b00bd-4375-11ea-8c78-005056be20a7,2022-02-12T21:43:31Z,PRESERVED_SPECIMEN,cf6b00bd-4375-11ea-8c78-005056be20a7,Z-000192334,s.n.,Firmin Jaquet,1900-04-29T23:00:00Z,1900,4,30,CH,Valais,Dorénaz (VS),Le Rosel près Martigny,400 m,46.133611,7.056944,POINT(7.057063888888889 46.13361111111111),,,,Carex liparocarpos Gaudin,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex,,liparocarpos,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.931Z,453,StillImage,true,false,2724226,2724226,6,7707728,196,1369,7708,2721893,2724226,Carex liparocarpos,Carex liparocarpos Gaudin,Carex liparocarpos Gaudin,2022-11-02T08:01:34.425Z,false,NE
3383339350,cf7c030d-28e4-11eb-969b-005056be20a7,2022-03-15T10:45:28Z,PRESERVED_SPECIMEN,cf7c030d-28e4-11eb-969b-005056be20a7,Z-000199857,s.n.,Ernst Landolt-Kradolfer,1944-07-27T22:00:00Z,1944,7,28,CH,Valais,Evolène (VS),"Val d'Hérens, unterhalb Col de Torrent, Geröll",2800 m,46.128889,7.530556,POINT(7.530591666666667 46.12888888888889),,,,Saxifraga exarata subsp. moschata (Wulfen) Cavill.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,,exarata,moschata,,SUBSPECIES,SYNONYM,CH,2022-11-02T08:10:16.932Z,2805,StillImage,true,false,8376021,7339591,6,7707728,220,7219248,2402,2987833,7339580,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga exarata subsp. moschata (Wulfen) Cavill.,2022-11-02T08:01:34.425Z,false,
3383339359,cfeb3cba-3f90-11eb-969b-005056be20a7,2022-07-08T08:27:08Z,PRESERVED_SPECIMEN,cfeb3cba-3f90-11eb-969b-005056be20a7,Z-000205262,s.n.,Philippe Anex-Rey,1891-05-11T23:06:32Z,1891,5,12,CH,Valais,Vernayaz (VS),Gueuroz sur Vernayaz,,46.126388,7.039167,POINT(7.039166666666667 46.12638888888889),,,,Dactylorhiza sambucina (L.) Soó,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,Dactylorhiza,,sambucina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.934Z,659,StillImage,true,false,8231647,8231647,6,7707728,196,1169,7689,2809736,8231647,Dactylorhiza sambucina,Dactylorhiza sambucina (L.) Soó,Dactylorhiza sambucina (L.) Soó,2022-11-02T08:01:34.425Z,false,LC
2575836708,d00b4a2b-57bd-11ea-9293-005056be20a7,2022-11-01T17:03:45Z,PRESERVED_SPECIMEN,d00b4a2b-57bd-11ea-9293-005056be20a7,ZT-00192782,41/66,Walo Koch,1941-05-31T22:00:00Z,1941,6,1,CH,Valais,Naters (VS),"ob Naters, am Weg nach Bircheggen (= Birchegga), auf einer Mauerkrone",830 m,46.323889,7.982778,POINT(7.982741666666667 46.323888888888895),,,,Veronica verna L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica,,verna,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.934Z,828,StillImage,true,false,3172116,3172116,6,7707728,220,408,2420,3172047,3172116,Veronica verna,Veronica verna L.,Veronica verna L.,2022-11-02T08:01:34.425Z,false,NE
3383339365,d03edb1a-784a-11eb-8209-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,d03edb1a-784a-11eb-8209-005056be20a7,Z-000220856,s.n.,Ferdinand Othon Wolf,1895-06-30T23:00:00Z,1895,7,1,CH,Valais,Zermatt (VS),[Zermatt] Findelen,,46.012222,7.766944,POINT(7.766944444444444 46.01222222222222),,,,Juniperus sabina L.,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,Juniperus,,sabina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.934Z,2103,StillImage,true,false,7963890,7963890,6,7707728,194,640,8144,2684359,7963890,Juniperus sabina,Juniperus sabina L.,Juniperus sabina L.,2022-11-02T08:01:34.425Z,false,LC
3383339366,d046b952-519f-11eb-969b-005056be20a7,2022-06-07T14:31:14Z,PRESERVED_SPECIMEN,d046b952-519f-11eb-969b-005056be20a7,ZT-00211452,s.n.,Philippe Farquet,1917-04-28T22:00:00Z,1917,4,29,CH,Valais,Saint-Maurice (VS),"près du Tunnel de St. Maurice, coté de Massongex, prés boisés",,46.223333,7.0025,POINT(7.002572222222223 46.223333333333336),,,,Anemone ranunculoides L.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone,,ranunculoides,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.935Z,464,StillImage,true,false,3033266,3033266,6,7707728,220,399,2410,3016227,3033266,Anemone ranunculoides,Anemone ranunculoides L.,Anemone ranunculoides L.,2022-11-02T08:01:34.425Z,false,NE
2575836710,d053f7f1-1feb-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,d053f7f1-1feb-11ea-8c78-005056be20a7,ZT-00181048,s.n.,Henri-Auguste Romieux,1918-08-13T22:00:00Z,1918,8,14,CH,Valais,Bagnes (VS),"Val de Bagnes, Torrembé (= Torrembet), plaine de la Dranse, petit marécage sablonneux",1750 m,45.987222,7.351667,POINT(7.351580555555556 45.98722222222222),,,,Eleocharis quinqueflora (Hartmann) O.Schwarz,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis,,quinqueflora,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.935Z,1961,StillImage,true,false,2717493,2717493,6,7707728,196,1369,7708,2716791,2717493,Eleocharis quinqueflora,Eleocharis quinqueflora (Hartmann) O.Schwarz,Eleocharis quinqueflora (Hartmann) O.Schwarz,2022-11-02T08:01:34.425Z,false,LC
2575836711,d05f6c8f-51a2-11ea-9293-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,d05f6c8f-51a2-11ea-9293-005056be20a7,Z-000186366,336 culta,Hans Siegfried,1896-06-07T23:00:00Z,1896,6,8,CH,Valais,Vernayaz (VS),"supra pagum Vernayaz, in declivibus lapidosis Vallon de Gueuroz, inter parentes",,46.126389,7.039167,POINT(7.039166666666667 46.12638888888889),,,,Potentilla pusilla Host,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla,,pusilla,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.936Z,659,StillImage,true,false,5365778,5365778,6,7707728,220,691,5015,8079058,5365778,Potentilla pusilla,Potentilla pusilla Host,Potentilla pusilla Host,2022-11-02T08:01:34.425Z,false,NE
2575836712,d064ab64-21b0-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,d064ab64-21b0-11ea-8c78-005056be20a7,ZT-00182150,s.n.,Wolfgang Merz,1951-07-07T23:00:00Z,1951,7,8,CH,Valais,Zermatt (VS),Zermatt: Riffelberg,2500 m,45.993888,7.751111,POINT(7.7511111 45.993888),,,,Gentiana brachyphylla Vill.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,Gentiana,,brachyphylla,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.936Z,2500,StillImage,true,false,7270252,7270252,6,7707728,220,412,2503,3170037,7270252,Gentiana brachyphylla,Gentiana brachyphylla Vill.,Gentiana brachyphylla Vill.,2022-11-02T08:01:34.425Z,false,NE
2575836713,d066a11e-3300-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,d066a11e-3300-11ea-8c78-005056be20a7,Z-000188244,s.n.,Emile Florentin Favre,1870-07-06T23:06:32Z,1870,7,7,CH,Valais,Bourg-Saint-Pierre (VS),Mt. Mort,,45.866389,7.179167,POINT(7.179166666666667 45.86638888888889),,,,Androsace alpina (L.) Lam.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,,alpina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.936Z,2595,StillImage,true,false,4008062,4008062,6,7707728,220,1353,6674,3169318,4008062,Androsace alpina,Androsace alpina (L.) Lam.,Androsace alpina (L.) Lam.,2022-11-02T08:01:34.425Z,false,NE
3383339369,d068aeb1-5c87-11eb-b5f8-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,d068aeb1-5c87-11eb-b5f8-005056be20a7,Z-000213616,s.n.,Ferdinand Othon Wolf,1890-05-31T23:06:32Z,1890,6,1,CH,Valais,Sion (VS),Mayens de Sion,,46.199167,7.376944,POINT(7.376944444444444 46.19916666666666),,,,Gagea fistulosa (Ramond ex DC.) Ker Gawl.,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Gagea,Gagea,,fistulosa,,,SPECIES,SYNONYM,CH,2022-11-02T08:10:16.937Z,1504,StillImage,true,false,5299837,5299816,6,7707728,196,1172,7699,2751406,5299816,Gagea bohemica,Gagea bohemica (Zauschn.) Schult. & Schult.f.,Gagea fistulosa (Ramond ex DC.) Ker Gawl.,2022-11-02T08:01:34.425Z,false,NE
2575501743,d07adeb2-ffe3-11e9-892f-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,d07adeb2-ffe3-11e9-892f-005056be20a7,ZT-00171122,s.n.,Henri-Auguste Romieux,1876-08-21T23:06:32Z,1876,8,22,CH,Valais,Bourg-Saint-Pierre (VS),"Bord de la grande route près de Bourg St. Pierre, Vallée d'Entremont.",1620m,45.952222,7.207969,POINT(7.20796944444444 45.9522222222222),,,,Conium maculatum L.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Conium,Conium,,maculatum,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.938Z,1623,StillImage,true,false,3034807,3034807,6,7707728,220,1351,6720,3034806,3034807,Conium maculatum,Conium maculatum L.,Conium maculatum L.,2022-11-02T08:01:34.425Z,false,NE
